,YEAR,PERIOD,SEND DATE,ENTITY CODE,ENTITY,LINE CODE,INTERVENTION LINE,SERVICE CODE,SERVICE NAME,DEPARTMENT,PROVINCE,DISTRICT,CENTER_CODE,NAME OF CARE CENTER,relational link,no cases
70,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,IMPERIAL,CEM013,IMPERIAL,KNOWN,0.0
71,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,CEM029,COMAS,KNOWN,0.0
72,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,KNOWN,0.0
73,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,KNOWN,0.0
74,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,CEM060,LIMA,KNOWN,0.0
75,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,CEM061,LOS OLIVOS,KNOWN,0.0
76,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PACHACAMAC,CEM064,MANCHAY,KNOWN,0.0
77,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,CEM076,SAN JUAN DE MIRAFLORES,KNOWN,0.0
78,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA MOLINA,CEM087,LA MOLINA,KNOWN,1.0
79,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,CEM088,SAN JUAN DE LURIGANCHO,KNOWN,0.0
80,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,CEM089,SAN MARTIN DE PORRES,KNOWN,0.0
81,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,KNOWN,0.0
82,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,HUARAL,CEM124,HUARAL,KNOWN,0.0
83,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LURIGANCHO,CEM223,CHOSICA,KNOWN,0.0
84,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,KNOWN,0.0
85,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,IMPERIAL,COM004,IMPERIAL,KNOWN,0.0
86,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,COM005,VILLA MARIA DEL TRIUNFO,KNOWN,0.0
87,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,CHORRILLOS,KNOWN,0.0
88,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM011,CANTO REY,KNOWN,0.0
89,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,COM015,DE FAMILIA EL AGUSTINO,KNOWN,0.0
90,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,COM018,LAURA CALLER,KNOWN,0.0
91,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CARABAYLLO,COM020,SAN PEDRO DE CARABAYLLO,KNOWN,0.0
92,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,COM022,DE FAMILIA COLLIQUE,KNOWN,1.0
93,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SANTA ANITA,COM028,SANTA ANITA,KNOWN,0.0
94,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,COM034,PUEBLO LIBRE,KNOWN,0.0
95,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN BORJA,COM037,SAN BORJA,KNOWN,0.0
96,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,CHANCAY,COM039,CHANCAY,KNOWN,0.0
97,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,COM046,CONDEVILLA,KNOWN,0.0
98,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUAURA,HUACHO,COM047,HUACHO,KNOWN,0.0
99,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,BARRANCA,BARRANCA,COM052,BARRANCA,KNOWN,0.0
100,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM054,DE FAMILIA CANTO REY,KNOWN,0.0
101,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,COM063,PUENTE PIEDRA,KNOWN,0.0
102,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,SAN ANTONIO,COM083,SAN ANTONIO - CAÃETE,KNOWN,0.0
103,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,COM094,ALFONSO UGARTE,KNOWN,0.0
104,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,COM094,COMISARIA ALFONSO UGARTE,KNOWN,0.0
105,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,ATE,COM043,COMISARIA VITARTE,KNOWN,0.0
106,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CARABAYLLO,COM020,COMISARIA SAN PEDRO DE CARABAYLLO,KNOWN,0.0
107,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,COMISARIA CHORRILLOS,KNOWN,0.0
108,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,COM022,COMISARIA DE FAMILIA COLLIQUE,KNOWN,0.0
109,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,KNOWN,0.0
110,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,KNOWN,0.0
111,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,COM059,COMISARIA APOLO,KNOWN,0.0
112,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,CEM061,LOS OLIVOS,KNOWN,0.0
113,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,COM018,COMISARIA LAURA CALLER,KNOWN,0.0
114,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PACHACAMAC,CEM064,MANCHAY,KNOWN,0.0
115,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,COM063,COMISARIA PUENTE PIEDRA,KNOWN,0.0
116,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM101,COMISARIA SANTA ELIZABETH,KNOWN,0.0
117,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,COM113,COMISARIA PAMPLONA II,KNOWN,0.0
118,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CANTA,CANTA,CEM214,CANTA,KNOWN,0.0
119,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,IMPERIAL,CEM013,IMPERIAL,KNOWN,0.0
120,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,SAN ANTONIO,COM083,COMISARIA SAN ANTONIO - CAÃETE,KNOWN,0.0
121,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,CHANCAY,COM039,COMISARIA CHANCAY,KNOWN,0.0
122,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUAURA,HUACHO,COM047,COMISARIA HUACHO,KNOWN,0.0
123,2020,ENE -DIC,15/01/2021,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,,,,,KNOWN,0.0
124,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM054,DE FAMILIA CANTO REY,KNOWN,0.0
125,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,CEM076,SAN JUAN DE MIRAFLORES,KNOWN,0.0
126,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,CEM089,SAN MARTIN DE PORRES,KNOWN,0.0
127,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUAROCHIRI,MATUCANA,CEM044,HUAROCHIRI,KNOWN,0.0
128,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,ATE,COM043,VITARTE,KNOWN,0.0
129,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,COM102,SOL DE ORO,KNOWN,1.0
130,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,COM063,PUENTE PIEDRA,KNOWN,0.0
131,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,BARRANCA,BARRANCA,COM052,BARRANCA,KNOWN,0.0
132,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,CEM096,SURCO,KNOWN,0.0
133,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN BORJA,COM037,SAN BORJA,KNOWN,0.0
134,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CARABAYLLO,CEM014,CARABAYLLO,KNOWN,0.0
135,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,SAN ANTONIO,COM083,SAN ANTONIO - CAÃETE,KNOWN,1.0
136,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,ATE,COM107,HUAYCAN,KNOWN,0.0
137,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PACHACAMAC,CEM064,MANCHAY,KNOWN,0.0
